tmdb_id,genre_ids
10855,"28,18,53"
10586,"12,28,53"
12573,"35,18"
668482,"10751,35,14"
65760,"18,53,80"
21481,"35,18,10751,14,10770"
8835,"35,10749"
2362,"12,878,37"
836009,"18,12,36"
614479,"27,9648,53"
205775,"53,18,12,28,36"
11223,"53,9648,878"
10837,"12,16,10751,35,14"
8456,"18,28"
1721,"12,28,35"
763152,"35,10749"
443009,"35,18"
212716,"18,35,10749"
10785,"18,27,878"
634,"35,10749,18"
198185,18
57737,"16,10751,14"
10226,"27,53,9648"
9953,18
1696,"18,27,80"
638597,"10751,35"
227719,"878,53,18"
11592,"35,80"
9272,"53,18,27"
9100,"27,18,14"
6435,"10749,35,14"
290864,"28,53,80"
37777,"35,10749"
105864,"12,16,10751"
38050,"878,53,10749"
11835,"28,80,18,53"
9763,18
11633,"16,28,878"
11507,"80,9648,53"
722149,"80,9648,53"
500682,"80,18,53"
8355,"16,35,10751,12"
5854,"35,80,53"
913,"18,80,10749"
467632,"53,80,27"
459992,"35,10749"
419709,"18,35"
301351,"18,10402,10749,35"
37233,"18,9648,53"
18198,"16,14,10751"
13061,"16,10751"
11259,"12,18,10749,37"
10096,"35,14,10749"
345887,"28,53,80"
105077,"878,28,18"
57112,35
667869,18
543343,"35,53,10402"
376570,"27,53"
15171,"10751,10402,16,18,35"
2925,35
2179,"35,10402"
427348,"53,80"
332794,"12,18"
43645,"35,14,10749"
22307,"53,27,9648"
858,"35,18,10749"
257,"80,18,10751"
1001865,"16,10751,14"
421447,"35,10749,12"
27431,"9648,53,27"
13258,35
906221,"35,18,10749,10402"
552688,"28,53"
244506,18
621870,"28,12,35,14"
509598,"53,18,36"
491283,"18,36,10402"
254375,"12,18,35"
51209,"28,80,53,18"
13312,"53,27"
4271,35
464502,"18,53"
11904,"9648,12"
11622,"18,10749,35"
8536,"878,28,12"
1701,"28,53,80"
881164,"80,9648,53"
399170,"35,80,28,18"
96724,"18,10749,36"
91745,"10749,18"
8967,"18,14"
474335,35
424783,"28,12,878"
82703,"16,12,10751"
45610,"28,53,80"
28942,"27,878"
13685,"35,80,18"
9781,"35,10402"
614560,"18,36"
22798,18
11780,"12,36,18,28,10752"
817648,"10751,35"
778106,"10749,18"
38199,"18,53"
13640,"28,16,878,10751"
9538,"878,27"
806368,18
209263,"35,18,10749"
7985,"14,35,10749"
763329,18
294254,"878,28,53,12"
10692,"80,27,53"
9749,"35,80,9648"
956,"12,28,53"
353571,18
46195,"16,12,35,10751"
44683,"16,12,10751,14"
13971,"35,18,10749"
591,"53,9648"
9599,"27,878,9648"
107846,"28,53"
48415,35
11497,"18,16,10751,35,14"
298,"80,53"
200505,18
11448,"35,10749"
116979,"27,53,18"
15854,"16,10751,28"
12626,"35,10749"
12233,"16,35,10751"
6312,"12,27,28,36"
591273,"9648,27"
74513,"28,18,10752"
9367,"28,80,53"
8699,35
394684,"53,80,28"
8348,"80,35,28"
5255,"16,12,10751,14"
5175,"28,35,80"
790,"27,9648,53"
568091,53
554241,"10751,35"
522931,"28,35,80,53"
313922,"27,80,53"
4517,"18,36,10749"
493551,"18,36,53"
11009,"10402,18"
7229,"35,80"
3784,"18,10749,35"
1875,"35,80,12,14"
772,"35,10751,12"
615656,"28,878,27"
316152,"28,18,36,10752"
14522,"12,10751"
11185,"35,80"
605,"12,28,53,878"
848058,"27,53,18"
517839,"14,18,80"
337167,"18,10749"
283350,"35,18,10749"
35554,35
10591,"35,10749"
9558,"53,80"
4978,"18,10751,16,12"
278236,18
13509,"35,28,14"
517116,"27,53"
463858,"35,18"
334522,"10752,53,18"
29917,"53,9648"
8736,35
4912,"35,80,18"
4587,"35,18,10749"
14553,"18,10749"
12246,"36,12,10752,28"
10510,"14,18,10751"
928344,"10402,35,80"
504562,"18,53"
392044,"9648,18,80"
9819,18
3989,"12,28,35"
310,"14,35"
862968,"18,80"
236751,18
39513,"12,35,878"
28176,18
12508,"10402,18,35"
515195,"35,14,10402,10749"
498402,"10402,35,18"
401200,"18,36,53,28"
53957,35
16241,"18,9648,878"
15762,"27,35,878"
13676,"10751,16"
523773,"35,10749"
484510,"12,16,10751,14"
458594,"28,53"
455980,"35,28"
273153,"35,18,10749"
11371,"28,80,53,9648"
402529,"36,18,10402"
340101,"10749,10752,18"
284303,"27,18,53,9648"
55420,"18,878"
13448,"53,9648"
9960,"53,12,18"
736769,"35,878,9648"
65291,"28,12,16,878,18"
62630,"18,28,53,80,10752"
276844,"18,35,10749"
46655,35
28609,"16,28,14"
13155,"12,10751,14"
10675,"53,9648"
790142,"10749,35"
36897,"16,10751,28,12,18,14"
338953,"14,12,10751"
4349,"53,28,18"
1552,"35,18"
943,"12,28,35,53,80"
760741,"53,28,27"
328425,"53,9648,18"
10744,"10749,18"
8872,"35,10402"
438799,"27,10752,878"
24803,"10749,18"
646385,"27,9648,53"
339419,"18,10749"
21683,"12,14,16,28,878"
12227,"28,12,18,10751"
10731,"18,53,80,9648"
4108,"28,80,53"
2001,"18,80,53"
353070,"80,35"
347866,"18,35,80"
359983,"10751,10770,16"
11542,"27,878,53"
8065,"18,80"
1140066,"878,53"
760747,"35,27"
760161,"27,53"
335977,"12,28"
46146,"14,27"
9739,"80,28,878"
1930,"28,12,14"
726209,"18,9648,53,878"
11880,"27,28,53"
578701,"53,28"
280217,"28,12,16,35,10751"
236737,"35,10749"
34942,"10751,12,16"
16367,"35,18,10402"
12599,"12,14,16,878,10751"
11022,"80,18,53,9648"
529106,"28,12"
435126,"18,35"
406994,"35,27,53"
375183,18
17332,"18,10402"
950,"16,10751,35,12"
635731,"18,53"
418879,"18,36"
401513,"18,10749,878,12"
250235,35
11307,"18,35"
882598,"27,9648,53"
381719,"16,12,10751"
336882,"53,18,9648"
75900,"18,10749"
36568,"35,10751"
11838,27
10585,27
8271,"53,18,9648"
452773,"16,12,35,10751"
3573,"10749,35,18"
2669,"28,18,36"
2016,"18,36,10752"
39514,"28,12,35,80,53"
7012,"878,18,10770"
1364,"18,10749"
542830,"35,18"
34204,"10751,14,35,10770,28"
13820,"35,878"
9659,"12,28,53,878"
223485,"37,28,53,18"
185567,"80,18,53"
44251,"16,28,878"
11235,"35,18"
2290,"35,18,36"
768,"27,9648,53"
763285,"53,28"
649609,"35,27,14"
505948,"878,53"
11130,"35,18,10751,10749"
2675,"18,53,878,9648"
1909,"10749,18,35"
135397,"28,12,878,53"
56812,"12,35,18,27,53"
13763,"18,10402,10749"
8328,"10402,18,10749"
2161,"12,878"
494974,"53,36"
46332,"18,36"
27585,18
13691,"16,10751"
8669,"35,18,10749"
484641,"53,28"
373571,"878,28"
81440,"10770,35,10751"
15674,"10770,14,10751,35"
9869,"18,28,53,80"
3021,"27,9648,53"
150,"53,28,35,80,18"
511322,80
13804,"28,80,18,53"
11455,35
11302,35
10729,"35,80"
9726,"35,18,10749"
347026,"18,36"
50546,"35,10749"
10873,"18,27"
9519,"80,18,53"
9044,"18,10749,12,28"
454527,"18,36,10749"
450465,"53,18,878"
11322,"80,28"
8880,"18,36,10752"
787,"28,35,18,53"
736526,"14,28,12"
619297,"28,53,18"
7191,"28,53,878"
615667,"18,10402"
471474,"53,28,16,878"
14197,"35,10749"
10316,18
9489,"35,10749"
1624,35
599845,"80,18,53"
499701,"12,35,10751,14"
262391,35
64328,"35,10751"
13851,"878,16,28,80,53"
8265,"35,18,10749"
72432,"18,9648"
10072,"27,53"
1389,"10749,35,80"
814757,"18,10749"
616651,"18,80,53"
91586,"27,53"
52274,"27,53"
9297,"16,35,10751,14"
9079,"18,10749"
7453,"12,35,878"
1887,"18,36"
1597,"35,10749"
97,"878,28,12"
618162,37
190880,35
619,"53,28,18,10402,10749"
48138,"28,9648,53"
11959,35
10999,"28,12,53"
325789,"80,18,53"
256274,"27,53"
136799,"10751,16,14,12,35,10402"
75802,"35,10749"
37645,"18,80,53"
14370,"35,10749,878"
9336,"35,80"
1911,"12,36,28"
170687,"16,35,10751,14"
10201,"35,10749"
1788,"18,10749"
873126,"28,80,53"
571891,"16,12,14,28,10751"
12184,"18,10749,36"
1635,"28,53,878,12"
1487,"14,28"
632357,"27,9648"
11601,"27,9648,53"
287,"35,10749"
46420,27
7555,"28,53,10752"
2330,"35,28,80,12"
645710,53
417466,"18,12"
489430,27
337674,"18,53"
22244,"35,27,9648"
1992,"27,28,53"
597891,28
416186,"18,10749,35"
136403,"35,10749"
87492,"18,53"
21385,"12,16,35,10751"
11566,35
565,"27,9648"
177699,35
35052,"18,9648,53"
2976,"35,10749,18"
445793,35
232679,18
162215,"18,28,53,10752"
11967,"37,80,28,12"
513045,"28,35"
454458,"10751,16,10402"
86825,"18,27,53"
11655,"18,27,53"
11340,"28,35"
2897,"12,35,10751,14,10749"
245,"18,35,10749"
276908,"878,35,10749"
11211,35
10464,"35,18,10751,10749"
9517,"80,18"
9410,"35,18,10749"
474331,35
462883,"35,10751,16"
363992,"80,18,36,53,10770"
330764,"35,14"
10133,"53,878"
660,"12,28,53"
774825,"16,35,12,10751"
579047,"9648,878"
417812,18
119675,"18,10749"
13531,"10402,35,18"
11283,"14,35,10751"
6415,"28,35,10752"
823766,"18,9648"
321751,"35,18,10752"
315664,"35,18"
157386,"35,18,10749"
9613,"18,9648,53"
3595,"28,53"
492452,18
83686,"18,53"
8270,"80,18,53"
41663,35
10691,"18,10749"
1936,"12,37"
1826,"35,18,10749"
589524,"35,18"
514847,"28,53,27"
513576,"10749,35"
11583,"53,12,18,80"
1957,"18,53"
238636,"27,53"
50544,"10749,35"
11654,"27,18"
81250,"35,18,10751,10770"
7457,"80,18,53"
166426,"12,28,14"
11548,"878,35,10751,14"
9588,37
7446,"28,35,12,10752"
41610,35
41211,"10749,35"
16395,"27,53"
10719,"35,10751,14"
7859,18
4437,"53,878"
594767,"35,28,14"
9291,35
11520,35
9357,"18,53"
532938,35
245916,"80,18,9648,53"
245775,18
201085,"27,10749"
4944,"35,18"
2251,"53,18"
66,"80,18,28"
800158,"80,53"
454619,"10749,35"
48466,"16,35,10751"
14926,"35,18"
10874,"28,12,10751,35,10749"
332210,"12,16,35,10751"
33875,"16,12,28,14"
22171,"80,53,28"
2924,"18,53,28,80"
1948,"28,53,80"
833339,"27,53,18"
244772,18
12609,"12,16,35,10751"
10010,"12,16,10751"
440021,"27,9648,35"
405177,"18,35,12"
39538,"18,53,878"
6072,"18,53"
586461,"18,53,27"
9283,"35,18,10749"
6522,"35,80"
360638,"18,35"
246860,18
451925,"878,35,10749"
329996,"10751,14,12"
19458,"10751,10770,35"
17609,"18,27,53"
555850,"10749,35,10751"
172803,"18,53"
9331,"28,18,53"
458576,"28,14,12"
315872,18
241848,"9648,53,28"
9687,35
25,"18,10752"
622855,"10751,14,10402"
484247,"80,53,9648,35"
241855,"27,10749,878"
16340,"10751,16,12,35"
10155,"80,18,53"
448119,"10751,35,14,12"
244539,"18,35"
60307,"10751,35"
10393,35
9442,"35,9648,80"
644495,"18,36,80"
547565,"18,27,9648,53"
50837,"18,53"
13672,"18,28,35,80"
11977,35
653744,18
12155,"10751,14,12"
1369,"28,12,53,10752"
595586,18
577242,"12,14,35"
38368,"18,14"
26736,"10751,10770,12,35,18,14,28"
433252,"10749,18"
339964,"12,878,28"
152747,"28,12,18"
68727,"53,80,18,9648"
61404,"28,53,80"
20760,"16,10751,35,878"
14029,27
12113,"28,18,53"
9313,"12,28,18"
6964,"18,35,10749"
171540,"35,80,53,27"
78698,"12,18,10749,14"
13195,"80,18,53"
10176,"18,878,53"
9614,35
236399,"18,9648,53,10770"
11515,"18,36"
5486,"27,53"
412656,"14,878,12"
75612,"28,878,12,9648"
7219,27
529485,18
420426,"28,14,12"
192577,"16,878"
52744,"18,10749"
11135,"16,12,10751,14"
10189,"28,35,80"
4169,"18,53,80,36"
601666,"35,80,53,18"
8204,"10751,12,14"
480857,"18,10749,36"
483104,"10749,10770"
15356,"53,80,18,27"
11184,18
10687,"18,10752"
9463,"16,14,27"
575428,"80,18,53"
11412,"80,28,9648,53"
8827,"18,35"
2454,"12,10751,14"
70954,"18,53,12"
49517,"18,53,9648"
29963,"18,10749"
16418,"16,10751"
2059,"12,28,53,9648"
1266,"28,80,18,53"
341012,"35,10402"
13291,"18,28,53,80"
10803,"28,878"
481084,"10751,16,35,14"
49521,"28,12,878"
2110,"18,28,35"
1498,"878,28,12,35,10751"
290512,"18,12,10749"
11884,"12,878,28"
26388,"18,53,9648"
21755,"12,35,18,10749"
8467,35
800939,"18,35,10749"
334524,"12,18,53"
75780,"80,18,53,28"
22794,"16,35,10751"
19255,"18,35,10749"
62835,"28,53,80,18"
18415,"18,35"
1729,"28,12,14"
727293,18
529862,"35,18"
80321,"16,10751,35,12"
10135,"28,53"
1576,"27,28,878"
1571,"28,53"
616747,"14,35,27,10751"
27936,"28,35,80"
471498,"878,53,27"
177494,"35,18,80"
31007,18
13667,"35,10749"
9913,"18,27,9648,53"
8961,"28,80,35"
10328,"35,18,878"
8649,18
454467,"10751,35,14"
426284,"28,14,12"
36819,"10751,14,878,12,35"
10664,"53,27"
10264,"18,36"
10158,"35,18"
9529,"18,27,53"
3179,"16,35"
157,"878,28,12,53"
22970,27
645788,"28,53"
18126,"35,18,10751,10402,10749"
8913,"27,18"
166,"18,10749,35"
1016121,"10749,18,35"
455476,"14,28,12"
12151,35
8738,"10752,28,878"
2621,"10749,35"
758724,"27,9648"
617502,"28,53"
581726,"878,28,53"
8834,"28,18,9648,53"
852046,"28,18,53"
791155,"28,12,35,878,10751"
113160,"18,10749"
8874,"35,10749"
2882,"10749,18"
382322,"28,16,80,18"
180894,"28,80,53"
136795,"28,35,80"
535167,"878,28,18"
68817,"18,10402,10749"
9944,53
396422,"27,9648,53"
13090,"35,18"
9346,"10749,35,18"
448095,"53,14"
13922,"28,36,10752"
241239,"80,18,53"
15613,"878,18,9648"
5780,"53,9648"
5595,"9648,53"
433422,"28,12,35,14,16"
242042,"35,18,10749"
44865,"28,18,36"
12150,"80,18,10749,9648,53"
3525,"35,10749,18"
332340,"10749,35"
166076,"16,28,12"
20539,"18,36"
8005,35
3877,18
14429,"10749,35,18"
706503,"28,53,80"
428495,"53,18,80"
39781,"35,18"
27958,"80,9648,53"
8696,"18,35"
6639,"18,10749"
390062,"12,18,53"
250124,"18,10749"
92591,"35,80,18"
83899,"27,53,9648"
80274,"878,28,12"
11023,18
5879,"18,10749"
2123,35
512,"35,9648"
500840,"18,14,9648,53"
471506,"9648,53,27"
109421,"53,80,18"
11635,35
544,"10749,35"
720755,"35,18,9648"
575776,"18,27,9648"
253306,"27,35,53"
339095,"28,80,53"
12165,"18,10749,80"
9532,27
668,"12,28,53"
413518,"18,10751,14"
410117,18
340176,"28,14,27"
11183,35
10484,35
9638,"27,878"
5121,"80,18"
3635,"18,10749"
9093,"28,12,18,10749,10752"
6972,"12,10749,18"
559907,"12,18,14"
82520,18
45132,"35,28,18"
4105,"18,28,53"
1562,"27,53,878"
347626,"35,10749"
300673,"28,18,36,53"
38410,"27,9648,80,53"
22832,"28,12,53"
15393,"18,53"
13768,"18,10751,14,10749"
11012,"18,10749"
433310,"35,10749,14"
429473,"28,53"
18331,"35,10749,878"
944,"28,12,35,80,53"
50456,"28,53,12"
13967,"18,10751,10749"
544404,"18,10749"
12924,"16,12,18,10749,878"
215,27
752623,"28,12,35"
457136,"18,36"
311291,"18,10749"
239678,"18,35"
164457,"53,18,80"
20178,"35,10749,18"
1586,"9648,53"
2605,"878,35,10751"
489927,18
423204,"28,53"
12637,"18,10402,10749"
11430,"10751,16,35,28"
511785,"35,18"
487476,"18,35"
171274,"18,9648,35"
864959,"12,35,27,10751"
345009,"10752,53"
33408,"18,53"
24740,"27,9648,53"
2105,"35,10749"
1593,"28,12,35,10751,14"
10389,27
577,"18,35,80"
585216,"27,53,9648"
554230,18
551804,"35,14,27,53"
9087,"35,18,10749"
2779,"35,80,10749"
601470,"18,36"
532408,"27,53,9648"
436274,"53,18,27"
206408,"35,18,10749"
51540,"35,80"
28260,"878,10749,27"
10388,"18,9648,80"
9352,35
834,"14,28,53"
565743,"18,9648,878,53"
413644,"10751,16,35"
59860,"12,35,10749"
467936,18
300693,18
11298,27
739405,"28,53,35"
503125,"27,35"
48492,"28,12,18,9648"
44048,"28,53"
10947,"35,18,10751,10402,10749,10770"
8461,"18,53,27"
667,"28,53,12"
27324,"27,53,9648"
13062,"16,10751,10402,35"
8066,"9648,53,18"
613099,"53,80"
480001,"35,53"
270303,"27,9648"
11887,"35,10749,18,10751,10402"
4564,"35,18,10749"
438674,"80,28,53"
10215,"35,18,14,10749"
123,"12,16,14"
411638,53
396810,"35,18"
48289,"18,53"
44945,"80,18,53"
12775,"12,18"
163,"53,80"
348350,"878,12,28"
75174,"18,53,28,12"
39939,"35,80,9648"
12185,"14,35,10749"
10412,"28,18,53"
7450,"16,28,878,10751,12"
241842,"27,28,35"
10800,"16,10751"
4958,"18,14"
17689,"18,28,80,53"
10872,"35,80,18"
10414,"35,10751,18"
310135,"28,12,35,878"
64678,"18,10749"
9595,"28,35,10752"
6575,"35,10402,18"
816,"878,35,80"
877183,"16,35,14"
615952,18
9342,"28,12"
398181,"80,18,53"
351044,"16,18,35"
309245,35
287590,"28,16,14"
12720,"18,27,53"
10890,"28,35"
10650,"53,80,28"
83201,"12,16,35,10751"
22586,"10751,16,14,12,35"
19405,"878,10751,35,16"
12133,35
9768,"35,10749"
9707,"35,27,53,9648,14"
10503,"35,18"
10409,"35,18,10749"
9689,35
7211,"35,10749,18"
5951,"35,10749"
3902,"18,10402"
329712,18
21407,"27,53"
19898,"28,27,9648,878,53"
2788,"18,35,10749"
431819,"16,18,14"
339259,"10752,28,36,53"
244509,"18,53"
231576,"18,35"
21316,"16,35,10751"
16910,"16,12,14"
10952,"53,80,18"
10354,"18,80,53,9648"
9429,"35,10402,10749"
8488,"35,18,10749"
417859,"16,10751,14,12,35"
413658,"28,12,35,10751,14"
799546,"18,53,9648"
747188,"35,18"
241259,"12,10751,14"
88005,"35,18,10749,12"
16538,"35,10749"
12690,"18,37,80"
11064,35
1894,"12,28,878"
435921,35
60309,"80,18,36"
13122,"27,35"
11281,"27,53"
9950,"35,80,18"
486131,"28,80"
424139,"27,53"
588,"27,9648"
227156,"18,878"
4244,"14,35,10751"
351286,"28,12,878,53"
264656,"37,18"
21159,"27,878"
10539,"12,16,10751,14"
8643,"80,18,27,53"
489326,"28,14,53"
425591,"53,18,80,35"
10909,"53,80"
9816,"18,10751,10749,10402"
7518,"10751,35,16"
87499,"18,53"
5139,"12,10751"
11285,"35,878"
3049,"35,9648"
19124,"28,53"
14024,"10402,18,10749,10751"
10652,"10752,28,18"
274857,"28,18,14"
46528,"12,14,28,37,53"
10493,"53,27"
70981,"878,12,9648"
10398,"53,80,9648,18"
445040,"36,18,80,27"
245700,"36,18"
112336,18
25059,"12,35,18,10751"
3638,"35,10749,18"
2148,"80,18"
309299,"18,36"
21861,35
17898,27
11027,"80,10749,18,53"
1865,"12,28,14"
635744,10752
522681,"27,53,9648"
458534,"35,10749"
282984,"18,35,80"
80389,"28,53,80,18"
988078,"10749,18,35"
730769,"35,27"
353616,"35,10402"
9900,35
2360,"80,35"
401981,"53,9648"
206647,"28,12,53"
11247,"35,10751,10749"
9664,"28,12,18,36,10749,10752"
6538,"35,18,36"
5680,"27,35"
1893,"12,28,878"
865,"28,878,53"
852096,"35,14,10751,12,27"
172386,"10751,12"
136400,"28,35,80"
44129,18
11814,"35,10749,878"
11364,"10749,18"
1945,"18,53"
581600,"35,28,53"
375366,"28,27,878"
257785,"18,10749"
203793,"10752,28,18"
160139,"9648,10749,53"
125521,"16,12,35,14"
76338,"28,12,14"
37933,"16,14,12"
6,"28,80,53"
14136,"35,10751,14"
6950,"28,18,878,53"
661231,"10752,36,18"
575446,"18,53"
53319,35
9255,"28,35,10752"
8338,"18,9648,878,53"
6069,"35,14"
2978,"35,14"
581859,"10752,18"
218425,"10749,878,9648"
10184,"35,10749,18"
10052,"53,14"
9035,"27,878,35"
301365,"53,27"
38575,"28,12,18,10751"
12106,"37,28"
10656,"28,53"
8413,"27,878,9648"
4729,35
948276,"28,80,53"
55721,"35,10749"
609681,"878,12,28"
568620,"28,12"
469274,"12,35"
4413,"80,18,53"
13649,"35,18,10751,10402,10749,10770"
11348,"27,53,9648"
10147,"18,35,80"
1493,"35,80,28"
330,"12,28,878"
814338,"18,10749"
517088,"18,36"
248774,"35,10749"
146216,"28,35,80,53"
11282,"35,12"
9445,"18,53"
628914,"35,80"
466081,"18,80,53"
339408,18
242224,"18,27"
24122,"10749,35"
11624,35
522938,"28,53,18"
270946,"10751,16,12,35"
16119,"16,10749,10751,14"
13161,"35,80"
12797,"18,35,14"
12079,"35,80,18"
623195,"10749,35"
553604,"53,28,80"
309302,"12,18"
271724,"35,18"
73567,"80,35,53,18"
43629,9648
39371,35
14854,"28,80"
10991,"12,14,16,28,10751"
8840,"14,28,12,18"
5955,"80,18,9648,53"
699,"12,28,53"
392207,53
109428,27
14249,"53,10749,18"
726208,"18,27,53"
38843,"35,10751"
11551,"35,12,14,878,28"
11400,"18,36,10749"
6283,"35,10751"
532620,"10402,35,18"
401545,"80,18,9648,53"
36586,"14,27,28,53"
9276,"27,878,9648"
39100,"28,16,878"
293167,"28,12,14"
10502,18
1990,"9648,80,18"
18129,"80,18"
10567,"10751,16"
9399,28
2789,"28,878"
961484,"28,53"
347629,"18,10752"
273477,"35,27"
205022,"10749,35,28"
435,"28,12,878,53"
193,"878,28,12,53"
41154,"28,35,878"
15655,"10751,16,35"
14510,"27,878"
10782,"28,18,9648,53,80"
295964,18
246655,"28,12,878,14"
157847,18
400,"18,80"
807356,"27,9648,53"
773655,35
8909,"28,53,80"
708,"28,12,53"
1085218,"53,28"
920081,"28,27,878"
274479,"18,35"
22897,"35,10749"
11543,35
10818,"18,10749"
723072,"27,53,9648"
531438,"10749,35"
400650,"14,10751,35"
11198,"28,12,35,10749"
273271,"53,878,9648"
258099,"35,18,10749"
60175,35
15070,"18,80"
13704,"35,10751"
10126,"28,80,18"
1710,"53,80,9648"
441282,"18,53"
359246,"27,9648,53"
30689,"53,9648,27"
18111,"27,35,878"
12437,"14,28,53"
654028,"10751,14,12,35"
68812,"53,80,18"
10622,"80,28,35"
63492,"35,10749"
43947,"53,80,27"
10894,"35,18,27"
10466,"35,10749"
477018,"9648,53"
261023,"18,80,36"
184341,18
102382,"28,12,14"
475303,"35,10749"
274862,"10751,16,28,12,35"
172385,"16,12,35,10751"
13053,"16,10751,12,35"
638974,"35,80"
376659,35
68724,"878,28,18,53"
41592,"10402,10749,18"
74,"12,53,878"
616037,"14,28,35"
9437,"53,80,9648,18"
8868,"35,16,10751,12"
1965,"80,53,18"
12222,"16,35,10751,12,14"
417384,"27,53"
13483,"53,80,9648"
444539,18
420634,"27,53"
229297,"35,18,10749"
20943,"35,10749"
11676,"35,80"
389868,"16,27,878,28,12,53"
204922,"53,9648"
51991,"18,35,10749"
15261,35
369230,35
227700,"53,18"
116711,"16,12,10751,14"
73723,"16,10751"
27582,"28,53,80"
17710,"16,35,10751"
7442,"18,80,53"
399360,"12,18"
10527,"10751,12,16,35"
829560,"10749,18"
729720,"28,35"
341174,"18,10749"
296271,"27,14,878,53"
39101,"28,16,878"
594718,"878,18,27"
407436,"12,18"
401469,"80,53"
37725,"35,14,10749"
8665,"18,36,53"
584,"28,80,53"
302,"80,53"
152,"878,12,9648"
788929,"18,14,27"
15739,"35,18,10751"
13665,"35,18,10749"
9086,"37,12"
253,"12,28,53"
575100,"35,10751"
526051,"27,53,14"
335051,35
15373,35
11808,"53,80,28"
8346,"35,18,10749"
1551,"18,878,27"
535,"18,10749"
252838,35
47760,"18,10749"
16690,"12,14,16,10751"
10866,"9648,53,18"
574982,"53,878,28"
540901,"18,35,80"
492282,"10751,35"
446791,"80,36,53"
267192,"36,18"
72387,"28,80,53"
15602,"10749,35"
14684,18
12610,"12,16,28,35,10751"
621151,"53,27,14"
449756,"18,53"
398929,35
381890,"35,14,10749"
375012,"18,27,10752"
11980,"27,14,53"
9870,"35,10749,18"
9350,"28,12,53"
4233,"27,9648"
301804,"18,14,27,53"
12085,"28,35,80"
11899,"10749,35,10751"
9535,"35,80"
400157,"35,16,12,10751,14"
243684,"18,35"
833326,18
529962,"27,53,18"
12600,"12,14,16,878,10751"
10390,"18,10749"
610253,"27,53"
453755,18
390054,"10752,28,18"
199575,"878,18,53"
101669,"53,80,27"
15567,"35,12,10751,16"
13680,"35,10751"
146015,"53,18"
36593,"35,80"
12242,"16,35,10751,28"
482,"28,80,53"
458897,"28,12,35"
11827,"16,878,12,14,10402"
11559,"14,18,53,878"
9716,"35,10749"
603119,"53,28"
447277,"12,10751,14,10749"
18898,"35,18,14"
10326,"12,14,18,878,10749"
10961,"35,27,53"
10347,"28,80"
763148,"10749,18"
537739,"10749,35"
39103,"28,16,878"
10330,"35,10751,14"
9779,"18,35"
7516,"28,35,80,53"
740985,35
104859,35
72431,"18,28,12,36,10752"
70006,"18,28"
9839,"18,10749,12,10752"
9522,"35,10749"
397,"35,10749"
716258,"27,878,53"
287689,"10770,35"
13205,"16,18,10751"
8279,18
605116,"28,80,878"
333385,"35,28,10749,80"
18032,"12,14,10749"
11001,"28,35,80"
10449,"18,10749"
96,"28,35,80"
708336,27
157849,53
19277,"28,18,53"
3536,"10752,18,28,53"
625568,"28,53"
121826,"18,35,10749"
45243,35
18405,"80,53,27,18"
10660,"35,18,10749"
193893,35
566454,"18,35"
464052,"28,12,14"
429733,"28,35,27"
306947,"53,27"
16523,"10751,14,18,12"
664,"28,12,18"
810873,"10749,35"
50620,"12,14,18,10749"
34016,"10749,35"
10684,"18,53,9648,10752"
9691,"28,12,80,53"
457232,"18,36"
334878,"35,10749,18"
280996,"18,80"
14462,"18,53,9648"
10631,"35,14,10749"
270343,"35,10749"
225728,"18,10752"
75674,"28,53,10752"
14881,37
10249,"28,12,878,10751"
624860,"878,28,12"
489245,"10752,28,18"
474051,"53,18"
20857,18
84355,35
22972,"10752,28,12,18,53"
10760,35
9772,"28,53"
9615,"28,80,18,53"
768520,"35,10749,18"
38363,"18,53"
33689,"35,10751,10749"
9873,"28,53"
543540,"10749,35"
520900,35
429417,"27,18"
297608,"27,9648,53"
12182,"35,10402,18"
9404,"28,12,35,80,18,53"
639798,"18,27"
57825,"18,35,10749"
13465,"27,14,16,10751"
9032,"35,18"
23963,"27,9648,878"
391710,35
115290,"18,12,10749,10770"
20526,"12,28,878"
8954,"18,80,53"
1907,"18,12,10749,53"
484718,35
441183,"878,18"
339397,"35,18,10749"
334298,"35,14,12"
84306,"10749,35,18"
10279,"53,18,80"
452,"18,35"
838330,"35,18"
396398,"35,18"
10295,"28,35"
8012,"35,53,80"
669671,"27,53,28"
21629,35
10288,"27,35,10749,18"
3537,"18,10402"
622,"9648,53,27"
617708,"53,27,18"
292431,"18,10749"
119569,"878,28,14"
14254,27
976720,"878,18,12"
505026,"9648,80,53"
460793,"16,10751,12,35,14"
427641,"28,12,878"
324852,"28,16,35,10751,12"
308504,"28,12"
59678,"28,35,878"
41446,"27,9648"
33365,35
8288,"35,10749"
723419,"18,53,27,9648"
374617,"80,18,53,9648"
290859,"878,12,28"
59961,"28,53"
575774,"27,53"
10569,"35,80"
9315,"53,18,9648"
738646,"35,10751,10749,10770"
266285,"18,37"
38542,"80,18,53"
10576,"27,9648,53"
10021,35
4141,"28,53,35,80"
295693,"16,35,10751"
159121,"80,35"
27586,"10402,18,36"
14052,35
13027,"9648,53,28"
11395,"14,18,35,10751"
10159,"12,28,35,53"
9681,"12,35,18,10749"
411741,"35,18"
331583,"18,53"
329263,35
210947,"27,53"
117251,"28,18,53"
39102,"28,16,878"
433502,"10752,18,10749"
253450,"28,18,36"
184314,18
